OrderID,OrderDate,UnitCost,Price,OrderQty,CostofSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
10639,2037-03-10,1.246675831,4.06,200,249.3351662,812,562.6648338,Store,No Discount,Contoso Original K1m Li-Ion Standard Battery E170 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Queens,United States
10640,2037-03-11,9.457676294,13.9,26,245.8995836,361.4,115.5004164,Store,North America Holiday Promotion,Contoso Reserve Pen - Tablet Pen E200 Gold,"Contoso, Ltd",Computers Accessories,Computers,North America,Seattle,United States
10642,2037-03-12,80.34180534,188,12,964.1016641,2242.84,1278.738336,Reseller,European Spring Promotion,A. Datum All in One Digital Camera M200 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Paris,France
10644,2037-03-13,42.48329795,169.99,6,254.8997877,1002.941,748.0412123,Store,North America Back-to-School Promotion,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,North America,Sunnyside,United States
10645,2037-03-14,131.2120461,763.51,13,1705.756599,9620.226,7914.469401,Store,North America Holiday Promotion,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Televisions,TV and Video,North America,Nantucket,United States
10647,2037-03-15,1641.447383,2499,10,16414.47383,24990,8575.526172,Store,No Discount,Contoso Projector 1080p X981 White,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Ashgabat,Turkmenistan
10648,2037-03-16,0.684621829,9.99,48,32.86184779,477.522,444.6601522,Catalog,North America Back-to-School Promotion,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
10649,2037-03-17,1.989012347,41.73,4,7.956049388,141.882,133.9259506,Online,Asian Spring Promotion,SV Keyboard E90 Grey,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China
10650,2037-03-18,151.298976,326,24,3631.175424,7791.4,4160.224576,Store,Asian Summer Promotion,Adventure Works Laptop8.9 E0890 Red,Adventure Works,Laptops,Computers,Asia,Tokyo,Japan
10651,2037-03-19,107.6474687,219,12,1291.769625,2496.6,1204.830375,Reseller,North America Back-to-School Promotion,SV Car Video AM/FM E1001 Brown,Southridge Video,Car Video,TV and Video,North America,Seattle,United States
10652,2037-03-20,11.05024101,17.99,10,110.5024101,179.9,69.39758988,Store,No Discount,Contoso DVD 48 DVD Storage Binder M50 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Munich,Germany
10653,2037-03-21,31.16024517,148,12,373.922942,1776,1402.077058,Store,North America Back-to-School Promotion,A. Datum Slim Digital Camera M180 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,New York,United States
10656,2037-03-22,105.196602,180,5,525.9830101,900,374.0169899,Store,No Discount,"Fabrikam Social Videographer 1"" 25mm E400 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Queens,United States
10658,2037-03-23,0.449420842,13,10,4.494208422,130,125.5057916,Online,No Discount,Contoso Optical Wheel OEM PS/2 Mouse E60 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Berlin,Germany
10659,2037-03-24,34.3484459,619,10,343.484459,6190,5846.515541,Store,No Discount,Proseware LCD22 M2000 Black,"Proseware, Inc.",Monitors,Computers,North America,Denver,United States
10663,2037-03-25,17.35441501,281,12,208.2529801,3312.99,3104.73702,Store,European Spring Promotion,A. Datum Consumer Digital Camera E100 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Toulouse,France
10665,2037-03-26,2.852844249,31,10,28.52844249,310,281.4715575,Store,No Discount,Contoso Integrated Business Phone L08 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Edinburgh,United Kingdom
10666,2037-03-27,25.15339184,42.99,10,251.5339184,429.9,178.3660816,Catalog,No Discount,Contoso Centrex Phone System L10 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
10667,2037-03-28,127.6252715,432,12,1531.503258,5184,3652.496742,Store,European Spring Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Leeds,United Kingdom
10669,2037-03-29,9.202575977,14.99,180,1656.463676,2697.4505,1040.986824,Store,North America Spring Promotion,Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Rochester,United States
10670,2037-03-30,191.7685733,629,10,1917.685733,6290,4372.314267,Store,No Discount,Fabrikam SLR Camera X146 Black,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Austin,United States
10673,2037-03-31,208.2095175,334,13,2706.723727,4141.6,1434.876273,Store,North America Holiday Promotion,Fabrikam SLR Camera M147 Grey,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Clifton,United States
10674,2037-04-01,203.5755258,299,10,2035.755258,2990,954.2447421,Store,No Discount,Contoso Screen 113in M251 White,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Canberra,Australia
10676,2037-04-02,16.09108737,42.99,9,144.8197863,386.91,242.0902137,Store,North America Spring Promotion,Contoso Centrex Phone System L10 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Seattle,United States
10677,2037-04-03,193.5499417,338,12,2322.599301,4032.34,1709.740699,Online,European Spring Promotion,"A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
10678,2037-04-04,48.827866,268,12,585.934392,3216,2630.065608,Reseller,European Spring Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Paris,France
10679,2037-04-05,2.110179292,50,6,12.66107575,290,277.3389242,Store,Asian Summer Promotion,Contoso Bluetooth Notebook Mouse E70 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,New Delhi,India
10680,2037-04-06,547.6047599,2295,13,7118.861879,28458,21339.13812,Store,Asian Holiday Promotion,Contoso Projector 1080p X980 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Tokyo,Japan
10682,2037-04-07,156.4842709,199,5,782.4213544,995,212.5786456,Store,No Discount,Contoso Home Theater System 2.1 Channel E1220 Brown,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bridgeport,United States
10684,2037-04-08,55.3753744,259,10,553.753744,2590,2036.246256,Store,No Discount,Proseware LCD20 M200 Black,"Proseware, Inc.",Monitors,Computers,Europe,Dublin,Ireland
10685,2037-04-09,573.4277733,1299,13,7454.561053,16692.15,9237.588947,Store,Asian Holiday Promotion,Adventure Works Laptop19W X1980 White,Adventure Works,Laptops,Computers,Asia,Shanghai,China
10687,2037-04-10,6.182567914,9.99,160,989.2108663,1596.402,607.1911337,Store,European Holiday Promotion,Contoso Touch Stylus Pen E150 Red,"Contoso, Ltd",Cell phones Accessories,Cell phones,Europe,Baildon,United Kingdom
10688,2037-04-11,29.03676094,49,5,145.1838047,245,99.81619531,Store,No Discount,Proseware CRT15 E10 Black,"Proseware, Inc.",Monitors,Computers,North America,Madison,United States
10690,2037-04-12,144.0021352,1184.97,10,1440.021352,11849.7,10409.67865,Store,No Discount,"Adventure Works 40"" LCD HDTV M690 Brown",Adventure Works,Televisions,TV and Video,Asia,Ashgabat,Turkmenistan
10691,2037-04-13,226.8208553,402,12,2721.850264,4767.72,2045.869736,Store,European Spring Promotion,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Berne,Switzerland
10694,2037-04-14,128.2902557,330,10,1282.902557,3300,2017.097443,Reseller,No Discount,The Phone Company PDA Phone 3.7 inches M340 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Seattle,United States
10695,2037-04-15,253.8033465,329,10,2538.033465,3290,751.966535,Store,No Discount,Contoso Home Theater System 2.1 Channel M1210 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Longview,United States
10697,2037-04-16,300.306082,699,10,3003.06082,6990,3986.93918,Online,No Discount,WWI Projector 720p LCD56 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Beijing,China
10699,2037-04-17,13.46258471,49.99,10,134.6258471,499.9,365.2741529,Store,No Discount,Contoso Rechargeable Li-Ion Battery Pack E300 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Vancouver,Canada
10701,2037-04-18,195.1917423,368,8,1561.533939,2796.8,1235.266061,Store,European Holiday Promotion,The Phone Company PDA GPS Phone 4.7 inch L950 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Lancashire,United Kingdom
10702,2037-04-19,39.28977804,49.99,4,157.1591122,159.968,2.80888785,Store,European Holiday Promotion,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Roma,Italy
10703,2037-04-20,200.5645584,338,10,2005.645584,3380,1374.354416,Store,No Discount,"A. Datum SLR Camera 35"" M358 Orange",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Martinsville,United States
10706,2037-04-21,44.87635745,599,13,583.3926469,7787,7203.607353,Reseller,Asian Holiday Promotion,Adventure Works Laptop16 M1601 Silver,Adventure Works,Laptops,Computers,Asia,Beijing,China
10707,2037-04-22,42.63585851,57.88,12,511.6303021,677.196,165.5656979,Store,North America Back-to-School Promotion,SV DVD External DVD Burner M200 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Houston,United States
10708,2037-04-23,57.73309077,91,12,692.7970893,1064.7,371.9029107,Store,North America Back-to-School Promotion,Proseware Laser Fax Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Back River,United States
10710,2037-04-24,16.89796488,42.99,24,405.5511572,1014.564,609.0128428,Store,North America Back-to-School Promotion,Contoso Centrex Phone System L10 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Houston,United States
10711,2037-04-25,21.91348231,289,10,219.1348231,2890,2670.865177,Store,No Discount,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Touch Screen Phones ,Cell phones,North America,New Haven,United States
10713,2037-04-26,24.59718095,699,12,295.1661714,8178.3,7883.133829,Store,North America Back-to-School Promotion,Litware Home Theater System 5.1 Channel M512 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Grand Prairie,United States
10714,2037-04-27,214.6954264,299,20,4293.908529,5980,1686.091471,Online,No Discount,Contoso Home Theater System 2.1 Channel E1200 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bethesda,United States
10717,2037-04-28,93.75362777,109.95,9,843.7826499,984.0525,140.2698501,Store,North America Spring Promotion,Contoso 8GB Super-Slim MP3/Video Player M800 White,"Contoso, Ltd",MP4&MP3,Audio,North America,La Porte,United States
10719,2037-04-29,549.8164789,1580,9,4948.34831,13746,8797.65169,Store,European Back-to-Scholl Promotion,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Liverpool,United Kingdom
10720,2037-04-30,37.46695389,143.4,20,749.3390779,2868,2118.660922,Store,No Discount,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Televisions,TV and Video,North America,Cape Canaveral,United States
10721,2037-05-01,262.1262022,889,12,3145.514426,10401.3,7255.785574,Reseller,North America Back-to-School Promotion,Contoso Home Theater System 7.1 Channel M1700 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Seattle,United States
10722,2037-05-02,3.335139913,39.9,18,60.03251844,714.21,654.1774816,Store,North America Spring Promotion,Contoso Dual USB Power Adapter - power adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Marshall,United States
10723,2037-05-03,169.9128898,436.2,12,2038.954677,5059.92,3020.965323,Store,Asian Summer Promotion,"Fabrikam SLR Camera 35"" X358 Silver Grey","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Hong Kong,China
10724,2037-05-04,140.9846532,169,20,2819.693064,3380,560.306936,Catalog,No Discount,Proseware Ink Jet All in one M300 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
10726,2037-05-05,4.730911853,49.99,12,56.77094224,584.883,528.1120578,Online,North America Back-to-School Promotion,Contoso Behind Centrex X15 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Bethesda,United States
10728,2037-05-06,146.1030602,199,5,730.5153011,995,264.4846989,Store,No Discount,SV Car Video AM/FM E1000 Black,Southridge Video,Car Video,TV and Video,Europe,Munich,Germany
10729,2037-05-07,0.974193819,39.9,6,5.845162911,227.43,221.5848371,Store,North America Back-to-School Promotion,Contoso Dual USB Power Adapter - power adapter E300 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Parker,United States
10730,2037-05-08,6.75255677,35.99,10,67.5255677,359.9,292.3744323,Store,No Discount,Contoso 2-Line Speakerphone M109 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Lakeland,United States
10731,2037-05-09,72.37772829,159.99,9,651.3995546,1439.91,788.5104454,Store,European Back-to-Scholl Promotion,Contoso DVD 9-Inch Player Portable M300 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Ljubljana,Slovenia
10733,2037-05-10,117.5208552,259.99,20,2350.417103,5199.8,2849.382897,Online,No Discount,SV DVD 14-Inch Player Portable L100 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Bethesda,United States
10734,2037-05-11,56.69490991,230,9,510.2541892,2070,1559.745811,Store,Asian Spring Promotion,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Touch Screen Phones ,Cell phones,Asia,Hong Kong,China
10736,2037-05-12,68.77647676,196.9,10,687.7647676,1969,1281.235232,Store,No Discount,A. Datum SLR-like Digital Camera M400 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Cape Canaveral,United States
10738,2037-05-13,56.28146189,1620,12,675.3775426,19116,18440.62246,Store,Asian Summer Promotion,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Taipei,Taiwan
10739,2037-05-14,126.8656188,328,24,3044.774851,7773.6,4728.825149,Reseller,North America Back-to-School Promotion,"Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
10741,2037-05-15,13.74975692,17.9,18,247.4956246,307.88,60.38437538,Store,Asian Spring Promotion,Contoso ADSL Modem Splitter/Filter X 1 E100 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Islamabad,Pakistan
10747,2037-05-16,74.58430871,129,5,372.9215436,645,272.0784564,Store,No Discount,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Madrid,Spain
10749,2037-05-17,301.1982439,409,10,3011.982439,4090,1078.017561,Catalog,No Discount,Contoso Home Theater System 4.1 Channel M1400 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,North Harford,United States
10750,2037-05-18,47.90589802,116,13,622.7766743,1438.4,815.6233257,Store,Asian Holiday Promotion,Proseware Mobile Receipt and Document Scanner M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Islamabad,Pakistan
10751,2037-05-19,32.46772807,199.95,24,779.2254737,4678.83,3899.604526,Reseller,North America Back-to-School Promotion,WWI 2GB Pulse Smart pen M100 Black,Wide World Importers,Recording Pen,Audio,North America,Seattle,United States
10752,2037-05-20,1.461969297,50.99,9,13.15772367,438.514,425.3562763,Reseller,Asian Spring Promotion,Contoso Optical USB Mouse M45 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
10755,2037-05-21,112.252143,163,10,1122.52143,1630,507.4785696,Store,No Discount,Proseware Office Jet All-in-One Printer M500 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Jersey City,United States
10757,2037-05-22,183.480323,334,9,1651.322907,2972.6,1321.277093,Store,North America Spring Promotion,Fabrikam SLR Camera M147 Grey,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Wheat Ridge,United States
